Template,In layout,Enabled,Loc. X,Loc. Y,Loc. Z,X focus,Y focus,Cant vect.,Cant vect.,Cant vect.,Aim pt. X,Aim pt. Y,Aim pt. Z,
,,,[m],[m],[m],[m],[m],<i>,<j>,<k>,[m],[m],[m],
0,1,1,-975.905971,736.714534,0.000000,NULL,NULL,NULL,NULL,NULL,-6.216259,4.692674,195.577000
0,1,1,1327.401670,133.295488,0.000000,NULL,NULL,NULL,NULL,NULL,7.749675,0.778210,195.577000
0,1,1,1188.552627,-913.236427,0.000000,NULL,NULL,NULL,NULL,NULL,6.176069,-4.745445,195.577000
0,1,1,-1329.788528,106.889447,0.000000,NULL,NULL,NULL,NULL,NULL,-7.763610,0.624045,195.577000
0,1,1,-1234.971878,393.914658,0.000000,NULL,NULL,NULL,NULL,NULL,-7.420321,2.366834,195.577000
0,1,1,-565.831042,1043.514760,0.000000,NULL,NULL,NULL,NULL,NULL,-3.712615,6.846865,195.577000
0,1,1,-586.457271,1032.063802,0.000000,NULL,NULL,NULL,NULL,NULL,-3.847951,6.771731,195.577000
0,1,1,975.905971,736.714534,0.000000,NULL,NULL,NULL,NULL,NULL,6.216259,4.692674,195.577000
0,1,1,-606.851859,1020.205197,0.000000,NULL,NULL,NULL,NULL,NULL,-3.981767,6.693923,195.577000
0,1,1,565.831042,1043.514760,0.000000,NULL,NULL,NULL,NULL,NULL,3.712615,6.846865,195.577000
0,1,1,1368.697569,-121.757310,0.000000,NULL,NULL,NULL,NULL,NULL,7.758014,-0.690141,195.577000
0,1,1,-544.981320,1054.553547,0.000000,NULL,NULL,NULL,NULL,NULL,-3.575813,6.919294,195.577000
0,1,1,586.457271,1032.063802,0.000000,NULL,NULL,NULL,NULL,NULL,3.847951,6.771731,195.577000
0,1,1,-627.006751,1007.943628,0.000000,NULL,NULL,NULL,NULL,NULL,-4.114010,6.613470,195.577000
0,1,1,-1128.867296,556.239759,0.000000,NULL,NULL,NULL,NULL,NULL,-6.986547,3.442562,195.577000
0,1,1,-408.083228,-1535.325822,0.000000,NULL,NULL,NULL,NULL,NULL,-2.000724,-7.527295,195.577000
0,1,1,606.851859,1020.205197,0.000000,NULL,NULL,NULL,NULL,NULL,3.981767,6.693923,195.577000
0,1,1,1249.649985,344.527522,0.000000,NULL,NULL,NULL,NULL,NULL,7.508514,2.070092,195.577000
0,1,1,544.981320,1054.553547,0.000000,NULL,NULL,NULL,NULL,NULL,3.575813,6.919294,195.577000
0,1,1,408.083228,-1535.325822,0.000000,NULL,NULL,NULL,NULL,NULL,2.000724,-7.527295,195.577000
0,1,1,-646.913986,995.283938,0.000000,NULL,NULL,NULL,NULL,NULL,-4.244629,6.530406,195.577000
0,1,1,-666.565701,982.231128,0.000000,NULL,NULL,NULL,NULL,NULL,-4.373570,6.444762,195.577000
0,1,1,627.006751,1007.943628,0.000000,NULL,NULL,NULL,NULL,NULL,4.114010,6.613470,195.577000
0,1,1,666.565701,982.231128,0.000000,NULL,NULL,NULL,NULL,NULL,4.373570,6.444762,195.577000
0,1,1,646.913986,995.283938,0.000000,NULL,NULL,NULL,NULL,NULL,4.244629,6.530406,195.577000
0,1,1,-685.954133,968.790354,0.000000,NULL,NULL,NULL,NULL,NULL,-4.500785,6.356572,195.577000
0,1,1,-1366.007556,-148.933662,0.000000,NULL,NULL,NULL,NULL,NULL,-7.742766,-0.844182,195.577000
0,1,1,1234.971878,393.914658,0.000000,NULL,NULL,NULL,NULL,NULL,7.420321,2.366834,195.577000
0,1,1,1329.788528,106.889447,0.000000,NULL,NULL,NULL,NULL,NULL,7.763610,0.624045,195.577000
0,1,1,685.954133,968.790354,0.000000,NULL,NULL,NULL,NULL,NULL,4.500785,6.356572,195.577000
0,1,1,-1242.556326,369.294022,0.000000,NULL,NULL,NULL,NULL,NULL,-7.465892,2.218901,195.577000
0,1,1,-377.490800,-1543.132527,0.000000,NULL,NULL,NULL,NULL,NULL,-1.850737,-7.565569,195.577000
0,1,1,-990.354112,717.174666,0.000000,NULL,NULL,NULL,NULL,NULL,-6.308290,4.568210,195.577000
0,1,1,-705.071626,954.966923,0.000000,NULL,NULL,NULL,NULL,NULL,-4.626221,6.265872,195.577000
0,1,1,377.490800,-1543.132527,0.000000,NULL,NULL,NULL,NULL,NULL,1.850737,-7.565569,195.577000
0,1,1,1128.867296,556.239759,0.000000,NULL,NULL,NULL,NULL,NULL,6.986547,3.442562,195.577000
0,1,1,-523.916339,1065.175803,0.000000,NULL,NULL,NULL,NULL,NULL,-3.437598,6.988990,195.577000
0,1,1,705.071626,954.966923,0.000000,NULL,NULL,NULL,NULL,NULL,4.626221,6.265872,195.577000
0,1,1,-723.910627,940.766297,0.000000,NULL,NULL,NULL,NULL,NULL,-4.749830,6.172696,195.577000
0,1,1,523.916339,1065.175803,0.000000,NULL,NULL,NULL,NULL,NULL,3.437598,6.988990,195.577000
0,1,1,-1170.168969,-936.676413,0.000000,NULL,NULL,NULL,NULL,NULL,-6.080542,-4.867246,195.577000
0,1,1,990.354112,717.174666,0.000000,NULL,NULL,NULL,NULL,NULL,6.308290,4.568210,195.577000
0,1,1,-1256.250053,319.624939,0.000000,NULL,NULL,NULL,NULL,NULL,-7.548171,1.920465,195.577000
0,1,1,1366.007556,-148.933662,0.000000,NULL,NULL,NULL,NULL,NULL,7.742766,-0.844182,195.577000
0,1,1,-906.336084,-1249.699536,0.000000,NULL,NULL,NULL,NULL,NULL,-4.572690,-6.305044,195.577000
0,1,1,723.910627,940.766297,0.000000,NULL,NULL,NULL,NULL,NULL,4.749830,6.172696,195.577000
0,1,1,-742.463696,926.194085,0.000000,NULL,NULL,NULL,NULL,NULL,-4.871564,6.077083,195.577000
0,1,1,1242.556326,369.294022,0.000000,NULL,NULL,NULL,NULL,NULL,7.465892,2.218901,195.577000
0,1,1,906.336084,-1249.699536,0.000000,NULL,NULL,NULL,NULL,NULL,4.572690,-6.305044,195.577000
0,1,1,742.463696,926.194085,0.000000,NULL,NULL,NULL,NULL,NULL,4.871564,6.077083,195.577000
0,1,1,1170.168969,-936.676413,0.000000,NULL,NULL,NULL,NULL,NULL,6.080542,-4.867246,195.577000
0,1,1,-760.723504,911.256041,0.000000,NULL,NULL,NULL,NULL,NULL,-4.991373,5.979069,195.577000
0,1,1,-1139.698618,533.695703,0.000000,NULL,NULL,NULL,NULL,NULL,-7.053582,3.303037,195.577000
0,1,1,-1117.590092,578.564110,0.000000,NULL,NULL,NULL,NULL,NULL,-6.916752,3.580727,195.577000
0,1,1,760.723504,911.256041,0.000000,NULL,NULL,NULL,NULL,NULL,4.991373,5.979069,195.577000
0,1,1,-1331.650141,80.441186,0.000000,NULL,NULL,NULL,NULL,NULL,-7.774478,0.469634,195.577000
0,1,1,-502.644420,1075.377333,0.000000,NULL,NULL,NULL,NULL,NULL,-3.298026,7.055926,195.577000
0,1,1,-481.173965,1085.154108,0.000000,NULL,NULL,NULL,NULL,NULL,-3.157150,7.120075,195.577000
0,1,1,1256.250053,319.624939,0.000000,NULL,NULL,NULL,NULL,NULL,7.548171,1.920465,195.577000
0,1,1,-1004.411079,697.351527,0.000000,NULL,NULL,NULL,NULL,NULL,-6.397829,4.441942,195.577000
0,1,1,-459.513455,1094.502265,0.000000,NULL,NULL,NULL,NULL,NULL,-3.015028,7.181412,195.577000
0,1,1,502.644420,1075.377333,0.000000,NULL,NULL,NULL,NULL,NULL,3.298026,7.055926,195.577000
0,1,1,481.173965,1085.154108,0.000000,NULL,NULL,NULL,NULL,NULL,3.157150,7.120075,195.577000
0,1,1,459.513455,1094.502265,0.000000,NULL,NULL,NULL,NULL,NULL,3.015028,7.181412,195.577000
0,1,1,-778.682840,895.958067,0.000000,NULL,NULL,NULL,NULL,NULL,-5.109210,5.878694,195.577000
0,1,1,-437.671445,1103.418112,0.000000,NULL,NULL,NULL,NULL,NULL,-2.871715,7.239912,195.577000
0,1,1,-415.656561,1111.898127,0.000000,NULL,NULL,NULL,NULL,NULL,-2.727268,7.295552,195.577000
0,1,1,1004.411079,697.351527,0.000000,NULL,NULL,NULL,NULL,NULL,6.397829,4.441942,195.577000
0,1,1,778.682840,895.958067,0.000000,NULL,NULL,NULL,NULL,NULL,5.109210,5.878694,195.577000
0,1,1,437.671445,1103.418112,0.000000,NULL,NULL,NULL,NULL,NULL,2.871715,7.239912,195.577000
0,1,1,1139.698618,533.695703,0.000000,NULL,NULL,NULL,NULL,NULL,7.053582,3.303037,195.577000
0,1,1,415.656561,1111.898127,0.000000,NULL,NULL,NULL,NULL,NULL,2.727268,7.295552,195.577000
0,1,1,1117.590092,578.564110,0.000000,NULL,NULL,NULL,NULL,NULL,6.916752,3.580727,195.577000
0,1,1,-930.992616,-1231.440934,0.000000,NULL,NULL,NULL,NULL,NULL,-4.697088,-6.212924,195.577000
0,1,1,-371.143024,1127.537440,0.000000,NULL,NULL,NULL,NULL,NULL,-2.435199,7.398167,195.577000
0,1,1,-1151.323115,-959.746427,0.000000,NULL,NULL,NULL,NULL,NULL,-5.982613,-4.987124,195.577000
0,1,1,-881.321563,-1267.464527,0.000000,NULL,NULL,NULL,NULL,NULL,-4.446486,-6.394672,195.577000
0,1,1,0.000000,1187.050051,0.000000,NULL,NULL,NULL,NULL,NULL,0.000000,7.788650,195.577000
0,1,1,-23.590481,1186.815618,0.000000,NULL,NULL,NULL,NULL,NULL,-0.154785,7.787112,195.577000
0,1,1,1331.650141,80.441186,0.000000,NULL,NULL,NULL,NULL,NULL,7.774478,0.469634,195.577000
